HSN,Commodity,Country,Year,Month,Trade Type,Value (Rs Cr),Quantity,Unit
2603,Copper ores,Peru,2018,3,Import,1305.1928690840898,8873.387289718228,MT
2603,Copper ores,USA,2018,3,Import,1014.1784178513982,14969.663265998508,MT
2603,Copper ores,Chile,2018,3,Export,949.5306169442987,44941.50580669483,MT
2603,Copper ores,Australia,2018,3,Export,493.14535374204684,26701.05808894248,MT
2603,Copper ores,Indonesia,2018,3,Export,2110.9444522493413,49136.552228521716,MT
2603,Copper ores,Peru,2018,3,Export,648.9906206234565,20494.92435324134,MT
2603,Copper ores,USA,2018,3,Export,4850.405123049308,43409.849168805034,MT
2530,Lithium ores,Australia,2018,3,Import,4103.653147651472,13637.238525202052,MT
2530,Lithium ores,Chile,2018,3,Import,937.3491782113225,33763.517776297114,MT
2530,Lithium ores,China,2018,3,Import,4653.94234672517,28281.38175768256,MT
2530,Lithium ores,Argentina,2018,3,Import,2900.9021784025094,14718.975589353924,MT
2530,Lithium ores,Zimbabwe,2018,3,Import,3870.515372640491,10165.143679318646,MT
2530,Lithium ores,Australia,2018,3,Export,1686.0282583807941,21846.385492204423,MT
2530,Lithium ores,Chile,2018,3,Export,2587.2908555538297,12878.076888338932,MT
2530,Lithium ores,China,2018,3,Export,662.7004412220973,30920.382079639996,MT
2530,Lithium ores,Argentina,2018,3,Export,1514.2897108772534,29480.672849708,MT
2530,Lithium ores,Zimbabwe,2018,3,Export,856.3773048435913,24575.864990886057,MT
2508,Graphite ores,China,2018,3,Import,2709.6882195027706,3539.3533042989184,MT
2508,Graphite ores,Madagascar,2018,3,Import,1749.3609631502109,7586.319170009738,MT
2508,Graphite ores,Mozambique,2018,3,Import,410.53735531656196,49508.05138710732,MT
2508,Graphite ores,Sri Lanka,2018,3,Import,1679.5338403761425,40683.847846877106,MT
2508,Graphite ores,Canada,2018,3,Import,1347.739208342443,34393.633388972536,MT
2508,Graphite ores,China,2018,3,Export,3825.116513459464,30186.29828978437,MT
2508,Graphite ores,Madagascar,2018,3,Export,2410.723323895776,21180.20479321616,MT
2508,Graphite ores,Mozambique,2018,3,Export,1809.454506060677,46546.92806814347,MT
2508,Graphite ores,Sri Lanka,2018,3,Export,4170.035098159873,48286.31862265911,MT
2508,Graphite ores,Canada,2018,3,Export,709.0563950791692,36812.50628497857,MT
2603,Copper ores,Chile,2018,4,Import,4697.868238423085,9880.420242117347,MT
2603,Copper ores,Australia,2018,4,Import,425.83171009720974,37314.911815212894,MT
2603,Copper ores,Indonesia,2018,4,Import,2914.9182545815684,42249.610061155334,MT
2603,Copper ores,Peru,2018,4,Import,784.8846454688186,39968.09828113462,MT
2603,Copper ores,USA,2018,4,Import,1087.9738682339482,9019.14120041952,MT
2603,Copper ores,Chile,2018,4,Export,904.9024098618654,40914.161291337725,MT
2603,Copper ores,Australia,2018,4,Export,3359.4663814113806,26630.205813686847,MT
2603,Copper ores,Indonesia,2018,4,Export,1858.2693722051622,43982.826499842304,MT
2603,Copper ores,Peru,2018,4,Export,2022.9810263709135,41013.37253410728,MT
2603,Copper ores,USA,2018,4,Export,2251.7610519940704,19470.27704182047,MT
2530,Lithium ores,Australia,2018,4,Import,2367.1309497810716,15767.515834042963,MT
2530,Lithium ores,Chile,2018,4,Import,3763.2859628636306,25633.299114531477,MT
2530,Lithium ores,China,2018,4,Import,1237.8422062194047,45079.154090453856,MT
2530,Lithium ores,Argentina,2018,4,Import,1981.0669847287359,27634.090194585442,MT
2530,Lithium ores,Zimbabwe,2018,4,Import,4541.71334372628,31587.661799785612,MT
2530,Lithium ores,Australia,2018,4,Export,672.800399470984,47051.774057060284,MT
2530,Lithium ores,Chile,2018,4,Export,3175.7694600499476,17410.37511819722,MT
2530,Lithium ores,China,2018,4,Export,782.4331560505975,39907.2342742445,MT
2530,Lithium ores,Argentina,2018,4,Export,3138.356504049716,27139.593506839756,MT
2530,Lithium ores,Zimbabwe,2018,4,Export,4480.073656949692,39641.26335000201,MT
2508,Graphite ores,China,2018,4,Import,843.2069106904808,16274.381321981864,MT
2508,Graphite ores,Madagascar,2018,4,Import,1317.5967850908821,37453.36833606117,MT
2508,Graphite ores,Mozambique,2018,4,Import,264.308930205319,28924.59455869451,MT
2508,Graphite ores,Sri Lanka,2018,4,Import,3836.047560129384,43961.51620132572,MT
2508,Graphite ores,Canada,2018,4,Import,1776.2005687079466,41241.60792892863,MT
2508,Graphite ores,China,2018,4,Export,642.0955110805154,42476.162294991394,MT
2508,Graphite ores,Madagascar,2018,4,Export,724.6944454267139,20467.077237457997,MT
2508,Graphite ores,Mozambique,2018,4,Export,4006.747292319813,8345.953940089916,MT
2508,Graphite ores,Sri Lanka,2018,4,Export,1223.3318366399433,36390.37585126025,MT
2508,Graphite ores,Canada,2018,4,Export,3628.1790290757644,32416.23401137957,MT
2603,Copper ores,Chile,2018,5,Import,3500.34737788879,27593.49772403221,MT
2603,Copper ores,Australia,2018,5,Import,1333.8153886440684,17939.103681692053,MT
2603,Copper ores,Indonesia,2018,5,Import,989.8288123269858,45514.07750534779,MT
2603,Copper ores,Peru,2018,5,Import,2958.61979435399,20641.719421418355,MT
2603,Copper ores,USA,2018,5,Import,2363.8284378562503,47416.88364097895,MT
2603,Copper ores,Chile,2018,5,Export,851.421875268793,29725.261768823064,MT
2603,Copper ores,Australia,2018,5,Export,2578.8545265338835,30961.257536297744,MT
2603,Copper ores,Indonesia,2018,5,Export,188.73990072211848,43734.07153826342,MT
2603,Copper ores,Peru,2018,5,Export,4667.379584169701,28691.525995871238,MT
2603,Copper ores,USA,2018,5,Export,3513.589036996772,46202.46967768749,MT
2530,Lithium ores,Australia,2018,5,Import,3565.469308135653,8474.413102798806,MT
2530,Lithium ores,Chile,2018,5,Import,2923.8129648173845,30729.03727275994,MT
2530,Lithium ores,China,2018,5,Import,2178.2402893816916,37085.767545611416,MT
2530,Lithium ores,Argentina,2018,5,Import,4678.398372368173,46352.857132432044,MT
2530,Lithium ores,Zimbabwe,2018,5,Import,2309.1129198802473,6548.664246197008,MT
2530,Lithium ores,Australia,2018,5,Export,4925.721874915439,42106.00623585077,MT
2530,Lithium ores,Chile,2018,5,Export,710.8471378960076,46121.25224825124,MT
2530,Lithium ores,China,2018,5,Export,4362.492174104428,26423.064799177533,MT
2530,Lithium ores,Argentina,2018,5,Export,2997.249635150153,20551.132489636384,MT
2530,Lithium ores,Zimbabwe,2018,5,Export,368.3320302279535,17424.664840649144,MT
2508,Graphite ores,China,2018,5,Import,4033.981898130256,1226.96912722554,MT
2508,Graphite ores,Madagascar,2018,5,Import,1734.1459412866066,20510.265985956223,MT
2508,Graphite ores,Mozambique,2018,5,Import,2733.238454395822,46072.92520422526,MT
2508,Graphite ores,Sri Lanka,2018,5,Import,1797.09537239321,18000.706892915157,MT
2508,Graphite ores,Canada,2018,5,Import,3713.7561157377672,23158.679103600552,MT
2508,Graphite ores,China,2018,5,Export,1200.5636324059117,23169.536290501976,MT
2508,Graphite ores,Madagascar,2018,5,Export,790.1993998610193,9642.962338804942,MT
2508,Graphite ores,Mozambique,2018,5,Export,2542.0020864234507,21527.347025722847,MT
2508,Graphite ores,Sri Lanka,2018,5,Export,4582.74491523369,18757.301056715023,MT
2508,Graphite ores,Canada,2018,5,Export,2944.8829163624127,31980.95010805699,MT
2603,Copper ores,Chile,2018,6,Import,164.1628372828348,33513.33122881882,MT
2603,Copper ores,Australia,2018,6,Import,972.3762376617819,48092.4455560033,MT
2603,Copper ores,Indonesia,2018,6,Import,828.4473659902535,21316.582062624162,MT
2603,Copper ores,Peru,2018,6,Import,518.2133735853549,49846.83834045142,MT
2603,Copper ores,USA,2018,6,Import,2560.7555506230888,30173.865848682144,MT
2603,Copper ores,Chile,2018,6,Export,428.6747392032947,37748.063049559714,MT
2603,Copper ores,Australia,2018,6,Export,1128.5374061683701,45004.66018259498,MT
2603,Copper ores,Indonesia,2018,6,Export,1105.184238361835,10343.698312519662,MT
2603,Copper ores,Peru,2018,6,Export,279.0933724556649,24131.280310389964,MT
2603,Copper ores,USA,2018,6,Export,2867.7215529868204,4219.723331989266,MT
2530,Lithium ores,Australia,2018,6,Import,3900.0853218055518,23211.152902653354,MT
2530,Lithium ores,Chile,2018,6,Import,2669.512319705142,22597.37459997318,MT
2530,Lithium ores,China,2018,6,Import,2063.7389982890973,28422.376234102678,MT
2530,Lithium ores,Argentina,2018,6,Import,860.6772050604912,9914.478394268284,MT
2530,Lithium ores,Zimbabwe,2018,6,Import,4322.749542966235,47359.657644548,MT
2530,Lithium ores,Australia,2018,6,Export,1929.2156497707895,14266.488984034135,MT
2530,Lithium ores,Chile,2018,6,Export,3255.597761871177,21027.974383806722,MT
2530,Lithium ores,China,2018,6,Export,224.39314273568982,8651.477270943327,MT
2530,Lithium ores,Argentina,2018,6,Export,3608.263921352248,33287.273153597416,MT
2530,Lithium ores,Zimbabwe,2018,6,Export,232.77036326706911,11876.635934714523,MT
2508,Graphite ores,China,2018,6,Import,1232.2665032815498,33922.74443633769,MT
2508,Graphite ores,Madagascar,2018,6,Import,196.58163499638437,6101.3205172441185,MT
2508,Graphite ores,Mozambique,2018,6,Import,4019.588818328628,9748.688440662347,MT
2508,Graphite ores,Sri Lanka,2018,6,Import,3298.455928474186,12670.9562712896,MT
2508,Graphite ores,Canada,2018,6,Import,587.2628245207914,12915.43735897325,MT
2508,Graphite ores,China,2018,6,Export,3639.10796609273,42929.126937208,MT
2508,Graphite ores,Madagascar,2018,6,Export,4168.077336378259,20461.992951304288,MT
2508,Graphite ores,Mozambique,2018,6,Export,3373.6171691961663,11044.230475375227,MT
2508,Graphite ores,Sri Lanka,2018,6,Export,1536.423878278965,44920.45510753487,MT
2508,Graphite ores,Canada,2018,6,Export,163.70942520260658,5189.9180118689355,MT
2603,Copper ores,Chile,2018,7,Import,1118.6426502155339,2300.077989817166,MT
2603,Copper ores,Australia,2018,7,Import,989.0336319400068,29569.036487514917,MT
2603,Copper ores,Indonesia,2018,7,Import,2164.98029790324,44740.91384277177,MT
2603,Copper ores,Peru,2018,7,Import,4105.47345251836,17749.05023319592,MT
2603,Copper ores,USA,2018,7,Import,1371.1748238133332,19604.92800019608,MT
2603,Copper ores,Chile,2018,7,Export,2992.445218322558,14135.118400320936,MT
2603,Copper ores,Australia,2018,7,Export,3158.3296484607567,21061.17095737078,MT
2603,Copper ores,Indonesia,2018,7,Export,2805.031186174703,22370.199927630518,MT
2603,Copper ores,Peru,2018,7,Export,1542.8822217553966,47474.21204114568,MT
2603,Copper ores,USA,2018,7,Export,3841.668391382828,7865.545612556175,MT
2530,Lithium ores,Australia,2018,7,Import,4355.493081899773,24884.128714226168,MT
2530,Lithium ores,Chile,2018,7,Import,4483.305911781048,40192.90754141845,MT
2530,Lithium ores,China,2018,7,Import,2183.5461718992437,2100.9961076857526,MT
2530,Lithium ores,Argentina,2018,7,Import,1416.519060986236,27540.07651838248,MT
2530,Lithium ores,Zimbabwe,2018,7,Import,3204.0432771481214,13636.496586226913,MT
2530,Lithium ores,Australia,2018,7,Export,782.8447629568383,41911.58160316566,MT
2530,Lithium ores,Chile,2018,7,Export,4923.570685447406,26758.818932831604,MT
2530,Lithium ores,China,2018,7,Export,941.2285006566872,14343.058999449078,MT
2530,Lithium ores,Argentina,2018,7,Export,190.11431508258698,45800.64152146445,MT
2530,Lithium ores,Zimbabwe,2018,7,Export,676.9803061616916,29249.307300198423,MT
2508,Graphite ores,China,2018,7,Import,1442.8705813673093,28154.722123273878,MT
2508,Graphite ores,Madagascar,2018,7,Import,3291.959902924135,41657.34838165288,MT
2508,Graphite ores,Mozambique,2018,7,Import,1111.4642316269558,1538.7956042655433,MT
2508,Graphite ores,Sri Lanka,2018,7,Import,770.7395873371556,45100.91345055715,MT
2508,Graphite ores,Canada,2018,7,Import,4382.061380056325,30273.242006345106,MT
2508,Graphite ores,China,2018,7,Export,3042.5326161249013,33586.79705276652,MT
2508,Graphite ores,Madagascar,2018,7,Export,959.319265254903,45806.18535032303,MT
2508,Graphite ores,Mozambique,2018,7,Export,2151.9755719711584,19773.787884225374,MT
2508,Graphite ores,Sri Lanka,2018,7,Export,2642.6967558859037,3301.332371977697,MT
2508,Graphite ores,Canada,2018,7,Export,914.7885069047891,37163.64720489215,MT
2603,Copper ores,Chile,2018,8,Import,505.7134728331197,30554.453363853023,MT
2603,Copper ores,Australia,2018,8,Import,1302.2106374384728,20075.485088056852,MT
2603,Copper ores,Indonesia,2018,8,Import,1514.5993101764293,18427.963106782507,MT
2603,Copper ores,Peru,2018,8,Import,3623.324935402803,15558.964065535576,MT
2603,Copper ores,USA,2018,8,Import,2875.3827374547964,24326.469707755885,MT
2603,Copper ores,Chile,2018,8,Export,3351.988710276976,46904.65722691314,MT
2603,Copper ores,Australia,2018,8,Export,3689.6032763302264,11532.07855094708,MT
2603,Copper ores,Indonesia,2018,8,Export,252.7973618002949,13850.938170691428,MT
2603,Copper ores,Peru,2018,8,Export,3015.8818604312487,3519.864860728267,MT
2603,Copper ores,USA,2018,8,Export,2532.1946112860583,30245.299596927573,MT
2530,Lithium ores,Australia,2018,8,Import,1737.795065003108,38774.69798354527,MT
2530,Lithium ores,Chile,2018,8,Import,622.3314403554818,4681.7513050546295,MT
2530,Lithium ores,China,2018,8,Import,3668.124905397656,25279.074494103726,MT
2530,Lithium ores,Argentina,2018,8,Import,3473.1717424959065,22306.539591583565,MT
2530,Lithium ores,Zimbabwe,2018,8,Import,1307.3699628716233,41136.013566035785,MT
2530,Lithium ores,Australia,2018,8,Export,4017.1378069479983,35040.12707186691,MT
2530,Lithium ores,Chile,2018,8,Export,1433.5111724268172,29921.302676585266,MT
2530,Lithium ores,China,2018,8,Export,1868.7720950061314,5487.521593005074,MT
2530,Lithium ores,Argentina,2018,8,Export,4594.83651976499,7704.112915029109,MT
2530,Lithium ores,Zimbabwe,2018,8,Export,4756.163033721932,22854.282874939832,MT
2508,Graphite ores,China,2018,8,Import,1007.1513513092362,27553.14642153955,MT
2508,Graphite ores,Madagascar,2018,8,Import,4377.434595794401,36879.0194340685,MT
2508,Graphite ores,Mozambique,2018,8,Import,4052.1496245211038,33280.38496882515,MT
2508,Graphite ores,Sri Lanka,2018,8,Import,3492.155166137477,42610.58692670064,MT
2508,Graphite ores,Canada,2018,8,Import,1323.3732434100111,24981.823218513884,MT
2508,Graphite ores,China,2018,8,Export,1183.926264916051,49395.7323918357,MT
2508,Graphite ores,Madagascar,2018,8,Export,4725.890764464405,2931.913757056789,MT
2508,Graphite ores,Mozambique,2018,8,Export,3557.3183453268734,46337.167553367624,MT
2508,Graphite ores,Sri Lanka,2018,8,Export,984.8191911239343,28829.316297078843,MT
2508,Graphite ores,Canada,2018,8,Export,4585.892658181405,2663.352950704143,MT
2603,Copper ores,Chile,2018,9,Import,3517.3593095095157,15570.101361254987,MT
2603,Copper ores,Australia,2018,9,Import,4629.541357344999,48581.85401310302,MT
2603,Copper ores,Indonesia,2018,9,Import,4726.905796655827,24236.496616215725,MT
2603,Copper ores,Peru,2018,9,Import,4324.008989847636,42382.92052821845,MT
2603,Copper ores,USA,2018,9,Import,1663.5923188919526,41616.85823338319,MT
2603,Copper ores,Chile,2018,9,Export,281.3374101059138,30217.2240456206,MT
2603,Copper ores,Australia,2018,9,Export,1227.043302709745,6907.777403086661,MT
2603,Copper ores,Indonesia,2018,9,Export,477.07068798312486,35118.15001802885,MT
2603,Copper ores,Peru,2018,9,Export,1765.387322463524,36513.57180490931,MT
2603,Copper ores,USA,2018,9,Export,420.2460699148176,16449.226553699904,MT
2530,Lithium ores,Australia,2018,9,Import,2743.5073326391525,39745.435077109214,MT
2530,Lithium ores,Chile,2018,9,Import,1661.8872643671425,31668.677445413447,MT
2530,Lithium ores,China,2018,9,Import,4441.290966357317,31177.296220932923,MT
2530,Lithium ores,Argentina,2018,9,Import,1241.5014262928055,2195.638296270363,MT
2530,Lithium ores,Zimbabwe,2018,9,Import,4363.484482114556,2042.2011316689698,MT
2530,Lithium ores,Australia,2018,9,Export,4386.038196152577,26917.91956733339,MT
2530,Lithium ores,Chile,2018,9,Export,4701.431722713191,40140.378552909606,MT
2530,Lithium ores,China,2018,9,Export,4989.877141613353,18184.8789571338,MT
2530,Lithium ores,Argentina,2018,9,Export,3859.222615762522,20694.614766852865,MT
2530,Lithium ores,Zimbabwe,2018,9,Export,2451.3905394891535,31747.767697700136,MT
2508,Graphite ores,China,2018,9,Import,4381.01785951306,49220.08999076546,MT
2508,Graphite ores,Madagascar,2018,9,Import,3864.539727936139,21470.572326199355,MT
2508,Graphite ores,Mozambique,2018,9,Import,2164.6493111576438,37141.53277785568,MT
2508,Graphite ores,Sri Lanka,2018,9,Import,1270.0080142646814,6413.231543438338,MT
2508,Graphite ores,Canada,2018,9,Import,1837.648572439805,15074.710591050005,MT
2508,Graphite ores,China,2018,9,Export,1551.9097902343515,12446.779801445588,MT
2508,Graphite ores,Madagascar,2018,9,Export,306.2566292181732,1875.8228019372768,MT
2508,Graphite ores,Mozambique,2018,9,Export,4939.8397097065545,21960.883553057254,MT
2508,Graphite ores,Sri Lanka,2018,9,Export,1983.2005710824403,34302.716851960424,MT
2508,Graphite ores,Canada,2018,9,Export,1169.4440505388145,47548.098013561044,MT
2603,Copper ores,Chile,2018,10,Import,3953.090570636205,5381.139113300716,MT
2603,Copper ores,Australia,2018,10,Import,2146.145801346149,44076.79707054607,MT
2603,Copper ores,Indonesia,2018,10,Import,4729.18690922791,23902.674051243615,MT
2603,Copper ores,Peru,2018,10,Import,3105.715807132468,9184.663358511687,MT
2603,Copper ores,USA,2018,10,Import,4956.726268071185,12351.913367788726,MT
2603,Copper ores,Chile,2018,10,Export,4719.385693262116,32832.68580062606,MT
2603,Copper ores,Australia,2018,10,Export,3077.9102949064095,26121.737039808922,MT
2603,Copper ores,Indonesia,2018,10,Export,1230.2820774170175,9649.873568269904,MT
2603,Copper ores,Peru,2018,10,Export,1180.3824244438592,10135.474845068471,MT
2603,Copper ores,USA,2018,10,Export,3919.963920477091,18156.137699169776,MT
2530,Lithium ores,Australia,2018,10,Import,383.4291151606422,48486.028876899756,MT
2530,Lithium ores,Chile,2018,10,Import,4430.5508363207855,46459.86187656543,MT
2530,Lithium ores,China,2018,10,Import,4975.048330967533,9520.867211754878,MT
2530,Lithium ores,Argentina,2018,10,Import,2041.5858926230278,38153.68530950048,MT
2530,Lithium ores,Zimbabwe,2018,10,Import,3510.501028463582,8540.899410652899,MT
2530,Lithium ores,Australia,2018,10,Export,4097.5823124540275,11997.588019996372,MT
2530,Lithium ores,Chile,2018,10,Export,1196.706312630853,27311.746721777265,MT
2530,Lithium ores,China,2018,10,Export,3005.4056807243455,29424.224184052746,MT
2530,Lithium ores,Argentina,2018,10,Export,548.2855032489988,43995.58226888864,MT
2530,Lithium ores,Zimbabwe,2018,10,Export,1401.4402086846596,7346.231142857405,MT
2508,Graphite ores,China,2018,10,Import,4454.865591357988,47826.923413257915,MT
2508,Graphite ores,Madagascar,2018,10,Import,4324.425324600708,40666.287661519025,MT
